campaign_id,server,entity,ip,datetime_gride,sent_detail,r_sent_detail,sent_per_ip,r_sent_per_ip,offset,limit,limit_per_ip,error_type_from_error,outSum,drop_number,is_first_drop,first_used_at,previous_r_sent_per_ip,volume_change,growth_rate,sent_ratio,lost_volume,cumulative_r_sent_per_ip,daily_cumulative_r_sent_per_ip,volume_category,hour,day_of_week,drops_per_day,error_code,date,days_since_launch
25665041,s_cmh11_1341,cmh11,192.227.72.165,2026-04-13 20:44:17,1584,1588,792,794,365000,97500,48750,No error,,19,0,2026-04-12 01:04:22,9502.0,-8708,-0.9164386444958956,1.0025252525252526,-2,119282,77652,Low,20,0,11,0,2026-04-13,1
25700630,s_cmh11_1341,cmh11,192.227.72.165,2026-04-14 16:57:17,20000,20004,10000,10002,0,100000,50000,No error,,20,0,2026-04-12 01:04:22,794.0,9208,11.596977329974811,1.0002,-2,129284,10002,Medium,16,1,10,0,2026-04-14,2
25702228,s_cmh11_1341,cmh11,192.227.72.165,2026-04-14 17:33:17,20500,20503,10250,10252,100000,102500,51250,No error,,21,0,2026-04-12 01:04:22,10002.0,250,0.02499500099980004,1.0001951219512195,-2,139536,20254,Medium,17,1,10,0,2026-04-14,2
25703713,s_cmh11_1341,cmh11,192.227.72.165,2026-04-14 18:09:17,21000,21002,10500,10501,202500,105000,52500,No error,,22,0,2026-04-12 01:04:22,10252.0,249,0.02428794381584081,1.0000952380952381,-1,150037,30755,Medium,18,1,10,0,2026-04-14,2
25705263,s_cmh11_1341,cmh11,192.227.72.165,2026-04-14 18:45:18,13038,13033,6519,6514,307500,107500,53750,No error,,23,0,2026-04-12 01:04:22,10501.0,-3987,-0.3796781258927721,0.9992330111980365,5,156551,37269,Low,18,1,10,0,2026-04-14,2
25706796,s_cmh11_1341,cmh11,192.227.72.165,2026-04-14 19:21:17,22000,22004,11000,11002,0,110000,55000,No error,,24,0,2026-04-12 01:04:22,6514.0,4488,0.6889775867362604,1.0001818181818183,-2,167553,48271,Medium,19,1,10,0,2026-04-14,2
25708277,s_cmh11_1341,cmh11,192.227.72.165,2026-04-14 19:57:17,22500,22503,11250,11252,110000,112500,56250,No error,,25,0,2026-04-12 01:04:22,11002.0,250,0.02272314124704599,1.0001777777777778,-2,178805,59523,Medium,19,1,10,0,2026-04-14,2
25713390,s_cmh11_1341,cmh11,192.227.72.165,2026-04-14 22:11:18,25000,25000,12500,12500,222500,125000,62500,No error,,26,0,2026-04-12 01:04:22,11252.0,1248,0.11091361535726982,1.0,0,191305,72023,Medium,22,1,10,0,2026-04-14,2
25714740,s_cmh11_1341,cmh11,192.227.72.165,2026-04-14 22:48:17,5024,5026,2512,2513,347500,127500,63750,No error,,27,0,2026-04-12 01:04:22,12500.0,-9987,-0.79896,1.0003980891719746,-1,193818,74536,Low,22,1,10,0,2026-04-14,2
25715887,s_cmh11_1341,cmh11,192.227.72.165,2026-04-14 23:23:17,26000,26002,13000,13001,0,130000,65000,No error,,28,0,2026-04-12 01:04:22,2513.0,10488,4.17349781138082,1.000076923076923,-1,206819,87537,Medium,23,1,10,0,2026-04-14,2
25717153,s_cmh11_1341,cmh11,192.227.72.165,2026-04-14 23:58:17,26500,16230,13250,13250,130000,132500,66250,No error,,29,0,2026-04-12 01:04:22,13001.0,249,0.019152372894392738,1.0,0,220069,100787,Medium,23,1,10,0,2026-04-14,2
25718240,s_cmh11_1341,cmh11,192.227.72.165,2026-04-15 00:33:17,12000,11999,6000,5999,262500,108000,54000,No error,,30,0,2026-04-12 01:04:22,13250.0,-7251,-0.5472452830188679,0.9998333333333334,1,226068,5999,Low,0,2,5,0,2026-04-15,2
25718240,s_cmh11_1341,cmh11,192.227.72.165,2026-04-15 00:33:17,12000,11999,6000,6000,262500,108000,54000,No error,,31,0,2026-04-12 01:04:22,5999.0,1,0.0001666944490748458,1.0,0,232068,11999,Low,0,2,5,0,2026-04-15,2
25743453,s_cmh11_1341,cmh11,192.227.72.165,2026-04-15 16:35:18,24000,24002,12000,12001,0,120000,60000,No error,,32,0,2026-04-12 01:04:22,6000.0,6001,1.0001666666666666,1.0000833333333334,-1,244069,24000,Medium,16,2,5,0,2026-04-15,3
25759926,s_cmh11_1341,cmh11,192.227.72.165,2026-04-15 23:06:13,24000,23880,12000,11880,120000,120000,60000,No error,,33,0,2026-04-12 01:04:22,12001.0,-121,-0.01008249312557287,0.99,120,255949,35880,Medium,23,2,5,0,2026-04-15,3
25761448,s_cmh11_1341,cmh11,192.227.72.165,2026-04-15 23:43:17,24000,23777,12000,11777,240000,120000,60000,No error,,34,0,2026-04-12 01:04:22,11880.0,-103,-0.00867003367003367,0.9814166666666667,223,267726,47657,Medium,23,2,5,0,2026-04-15,3
25763505,s_cmh11_1341,cmh11,192.227.72.165,2026-04-16 00:37:17,24000,23507,12000,11507,0,120000,60000,No error,,35,0,2026-04-12 01:04:22,11777.0,-270,-0.022926042285811327,0.9589166666666666,493,279233,11507,Medium,0,3,6,0,2026-04-16,3
25789061,s_cmh11_1341,cmh11,192.227.72.165,2026-04-16 15:52:18,25630,25630,12815,12815,240000,250000,125000,No error,,36,0,2026-04-12 01:04:22,11507.0,1308,0.11366994003649952,1.0,0,292048,24322,Medium,15,3,6,0,2026-04-16,4
25790659,s_cmh11_1341,cmh11,192.227.72.165,2026-04-16 16:32:18,52000,51869,26000,25869,0,260000,130000,No error,,37,0,2026-04-12 01:04:22,12815.0,13054,1.0186500195083885,0.9949615384615385,131,317917,50191,Medium,16,3,6,0,2026-04-16,4
25792636,s_cmh11_1341,cmh11,192.227.72.165,2026-04-16 17:12:18,21630,21631,10815,10816,260000,270000,135000,No error,,38,0,2026-04-12 01:04:22,25869.0,-15053,-0.5818933859059106,1.000092464170134,-1,328733,61007,Medium,17,3,6,0,2026-04-16,4
25794428,s_cmh11_1341,cmh11,192.227.72.165,2026-04-16 17:52:18,56000,55779,28000,27779,0,280000,140000,No error,,39,0,2026-04-12 01:04:22,10816.0,16963,1.5683247041420119,0.9921071428571429,221,356512,88786,Medium,17,3,6,0,2026-04-16,4
25795975,s_cmh11_1341,cmh11,192.227.72.165,2026-04-16 18:32:18,17630,17631,8815,8816,280000,290000,145000,No error,,40,0,2026-04-12 01:04:22,27779.0,-18963,-0.6826379639295871,1.000113442994895,-1,365328,97602,Low,18,3,6,0,2026-04-16,4
25763603,s_cmh11_1341,cmh11,192.227.72.167,2026-04-16 00:41:51,20000,19992,20000,19992,120000,40000,40000,No error,,1,1,2026-04-16 00:41:51,0.0,19992,0.0,0.9996,8,19992,19992,Medium,0,3,1,0,2026-04-16,0
25594853,s_cmh11_1341,cmh11,192.227.72.168,2026-04-12 01:04:22,9600,9603,4800,4801,249200,62400,31200,No error,,1,1,2026-04-12 01:04:22,0.0,4801,0.0,1.0002083333333334,-1,4801,4801,Low,1,6,8,0,2026-04-12,0
25595491,s_cmh11_1341,cmh11,192.227.72.168,2026-04-12 01:30:56,9442,9445,4721,4722,311600,63700,31850,No error,,2,0,2026-04-12 01:04:22,4801.0,-79,-0.016454905228077483,1.0002118195297607,-1,9523,9523,Low,1,6,8,0,2026-04-12,0
25596100,s_cmh11_1341,cmh11,192.227.72.168,2026-04-12 01:57:12,10000,10004,5000,5002,0,65000,32500,No error,,3,0,2026-04-12 01:04:22,4722.0,280,0.05929690808979246,1.0004,-2,14525,14525,Low,1,6,8,0,2026-04-12,0
25596693,s_cmh11_1341,cmh11,192.227.72.168,2026-04-12 02:22:11,10200,10204,5100,5102,65000,66300,33150,No error,,4,0,2026-04-12 01:04:22,5002.0,100,0.019992003198720514,1.0003921568627452,-2,19627,19627,Low,2,6,8,0,2026-04-12,0
25627970,s_cmh11_1341,cmh11,192.227.72.168,2026-04-12 21:59:19,10400,10404,5200,5202,65000,72800,36400,No error,,5,0,2026-04-12 01:04:22,5102.0,100,0.01960015680125441,1.0003846153846154,-2,24829,24829,Low,21,6,8,0,2026-04-12,0
25629017,s_cmh11_1341,cmh11,192.227.72.168,2026-04-12 22:31:19,10900,10902,5450,5451,137800,76300,38150,No error,,6,0,2026-04-12 01:04:22,5202.0,249,0.04786620530565167,1.0001834862385321,-1,30280,30280,Low,22,6,8,0,2026-04-12,0
25629929,s_cmh11_1341,cmh11,192.227.72.168,2026-04-12 23:01:20,11400,11404,5700,5702,214100,79800,39900,No error,,7,0,2026-04-12 01:04:22,5451.0,251,0.04604659695468721,1.0003508771929825,-2,35982,35982,Low,23,6,8,0,2026-04-12,0
25630956,s_cmh11_1341,cmh11,192.227.72.168,2026-04-12 23:31:20,11290,11292,5645,5646,293900,83300,41650,No error,,8,0,2026-04-12 01:04:22,5702.0,-56,-0.009821115398105928,1.000177147918512,-1,41628,41628,Low,23,6,8,0,2026-04-12,0
25631944,s_cmh11_1341,cmh11,192.227.72.168,2026-04-13 00:01:20,12400,12404,6200,6202,0,86800,43400,No error,,9,0,2026-04-12 01:04:22,5646.0,556,0.09847679773290825,1.0003225806451612,-2,47830,6202,Low,0,0,11,0,2026-04-13,0
25655364,s_cmh11_1341,cmh11,192.227.72.168,2026-04-13 16:57:23,15000,15004,7500,7502,0,82500,41250,No error,,10,0,2026-04-12 01:04:22,6202.0,1300,0.20960980328926151,1.0002666666666666,-2,55332,13704,Low,16,0,11,0,2026-04-13,1
25656609,s_cmh11_1341,cmh11,192.227.72.168,2026-04-13 17:24:18,15500,15503,7750,7751,82500,85250,42625,Connection closed,85335,11,0,2026-04-12 01:04:22,7502.0,249,0.03319114902692615,1.0001290322580645,-1,63083,21455,Low,17,0,11,0,2026-04-13,1
25657657,s_cmh11_1341,cmh11,192.227.72.168,2026-04-13 17:49:18,16000,16000,8000,8000,167750,88000,44000,No error,,12,0,2026-04-12 01:04:22,7751.0,249,0.03212488711134047,1.0,0,71083,29455,Low,17,0,11,0,2026-04-13,1
25658803,s_cmh11_1341,cmh11,192.227.72.168,2026-04-13 18:14:18,16500,16500,8250,8250,255750,90750,45375,No error,,13,0,2026-04-12 01:04:22,8000.0,250,0.03125,1.0,0,79333,37705,Low,18,0,11,0,2026-04-13,1
25659866,s_cmh11_1341,cmh11,192.227.72.168,2026-04-13 18:39:18,5284,5288,2642,2644,346500,85000,42500,No error,,14,0,2026-04-12 01:04:22,8250.0,-5606,-0.6795151515151515,1.0007570022710068,-2,81977,40349,Low,18,0,11,0,2026-04-13,1
25660880,s_cmh11_1341,cmh11,192.227.72.168,2026-04-13 19:04:17,17500,17504,8750,8752,0,87500,43750,No error,,15,0,2026-04-12 01:04:22,2644.0,6108,2.3101361573373675,1.0002285714285715,-2,90729,49101,Low,19,0,11,0,2026-04-13,1
25661908,s_cmh11_1341,cmh11,192.227.72.168,2026-04-13 19:29:17,18000,18003,9000,9001,87500,90000,45000,No error,,16,0,2026-04-12 01:04:22,8752.0,249,0.028450639853747715,1.0001111111111112,-1,99730,58102,Low,19,0,11,0,2026-04-13,1
25662985,s_cmh11_1341,cmh11,192.227.72.168,2026-04-13 19:54:17,18500,18503,9250,9251,177500,92500,46250,No error,,17,0,2026-04-12 01:04:22,9001.0,250,0.02777469170092212,1.000108108108108,-1,108981,67353,Low,19,0,11,0,2026-04-13,1
25664082,s_cmh11_1341,cmh11,192.227.72.168,2026-04-13 20:19:19,19000,19003,9500,9501,270000,95000,47500,No error,,18,0,2026-04-12 01:04:22,9251.0,250,0.02702410550210788,1.0001052631578948,-1,118482,76854,Low,20,0,11,0,2026-04-13,1
25665041,s_cmh11_1341,cmh11,192.227.72.168,2026-04-13 20:44:17,1584,1588,792,794,365000,97500,48750,No error,,19,0,2026-04-12 01:04:22,9501.0,-8707,-0.9164298494895274,1.0025252525252526,-2,119276,77648,Low,20,0,11,0,2026-04-13,1
25700630,s_cmh11_1341,cmh11,192.227.72.168,2026-04-14 16:57:17,20000,20004,10000,10002,0,100000,50000,No error,,20,0,2026-04-12 01:04:22,794.0,9208,11.596977329974811,1.0002,-2,129278,10002,Medium,16,1,10,0,2026-04-14,2
25702228,s_cmh11_1341,cmh11,192.227.72.168,2026-04-14 17:33:17,20500,20503,10250,10251,100000,102500,51250,No error,,21,0,2026-04-12 01:04:22,10002.0,249,0.02489502099580084,1.0000975609756098,-1,139529,20253,Medium,17,1,10,0,2026-04-14,2
25703713,s_cmh11_1341,cmh11,192.227.72.168,2026-04-14 18:09:17,21000,21002,10500,10501,202500,105000,52500,No error,,22,0,2026-04-12 01:04:22,10251.0,250,0.02438786459857575,1.0000952380952381,-1,150030,30754,Medium,18,1,10,0,2026-04-14,2
25705263,s_cmh11_1341,cmh11,192.227.72.168,2026-04-14 18:45:18,13038,13033,6519,6519,307500,107500,53750,No error,,23,0,2026-04-12 01:04:22,10501.0,-3982,-0.3792019807637368,1.0,0,156549,37273,Low,18,1,10,0,2026-04-14,2
25706796,s_cmh11_1341,cmh11,192.227.72.168,2026-04-14 19:21:17,22000,22004,11000,11002,0,110000,55000,No error,,24,0,2026-04-12 01:04:22,6519.0,4483,0.6876821598404663,1.0001818181818183,-2,167551,48275,Medium,19,1,10,0,2026-04-14,2
25708277,s_cmh11_1341,cmh11,192.227.72.168,2026-04-14 19:57:17,22500,22503,11250,11251,110000,112500,56250,No error,,25,0,2026-04-12 01:04:22,11002.0,249,0.022632248682057807,1.0000888888888888,-1,178802,59526,Medium,19,1,10,0,2026-04-14,2
25713390,s_cmh11_1341,cmh11,192.227.72.168,2026-04-14 22:11:18,25000,25000,12500,12500,222500,125000,62500,No error,,26,0,2026-04-12 01:04:22,11251.0,1249,0.11101235445738157,1.0,0,191302,72026,Medium,22,1,10,0,2026-04-14,2
25714740,s_cmh11_1341,cmh11,192.227.72.168,2026-04-14 22:48:17,5024,5026,2512,2513,347500,127500,63750,No error,,27,0,2026-04-12 01:04:22,12500.0,-9987,-0.79896,1.0003980891719746,-1,193815,74539,Low,22,1,10,0,2026-04-14,2
25715887,s_cmh11_1341,cmh11,192.227.72.168,2026-04-14 23:23:17,26000,26002,13000,13001,0,130000,65000,No error,,28,0,2026-04-12 01:04:22,2513.0,10488,4.17349781138082,1.000076923076923,-1,206816,87540,Medium,23,1,10,0,2026-04-14,2
25717153,s_cmh11_1341,cmh11,192.227.72.168,2026-04-14 23:58:17,26500,16230,13250,2980,130000,132500,66250,Connection closed,122226,29,0,2026-04-12 01:04:22,13001.0,-10021,-0.7707868625490347,0.22490566037735849,10270,209796,90520,Low,23,1,10,0,2026-04-14,2
25743453,s_cmh11_1341,cmh11,192.227.72.168,2026-04-15 16:35:18,24000,24002,12000,12001,0,120000,60000,No error,,30,0,2026-04-12 01:04:22,2980.0,9021,3.0271812080536913,1.0000833333333334,-1,221797,12001,Medium,16,2,3,0,2026-04-15,3
25759926,s_cmh11_1341,cmh11,192.227.72.168,2026-04-15 23:06:13,24000,23880,12000,12000,120000,120000,60000,No error,,31,0,2026-04-12 01:04:22,12001.0,-1,-8.332638946754438e-05,1.0,0,233797,24001,Medium,23,2,3,0,2026-04-15,3
25761448,s_cmh11_1341,cmh11,192.227.72.168,2026-04-15 23:43:17,24000,23777,12000,12000,240000,120000,60000,No error,,32,0,2026-04-12 01:04:22,12000.0,0,0.0,1.0,0,245797,36001,Medium,23,2,3,0,2026-04-15,3
25763505,s_cmh11_1341,cmh11,192.227.72.168,2026-04-16 00:37:17,24000,23507,12000,12000,0,120000,60000,No error,,33,0,2026-04-12 01:04:22,12000.0,0,0.0,1.0,0,257797,12000,Medium,0,3,6,0,2026-04-16,3
25789061,s_cmh11_1341,cmh11,192.227.72.168,2026-04-16 15:52:18,25630,25630,12815,12815,240000,250000,125000,No error,,34,0,2026-04-12 01:04:22,12000.0,815,0.06791666666666667,1.0,0,270612,24815,Medium,15,3,6,0,2026-04-16,4
25790659,s_cmh11_1341,cmh11,192.227.72.168,2026-04-16 16:32:18,52000,51869,26000,26000,0,260000,130000,No error,,35,0,2026-04-12 01:04:22,12815.0,13185,1.0288724151385096,1.0,0,296612,50815,Medium,16,3,6,0,2026-04-16,4
25792636,s_cmh11_1341,cmh11,192.227.72.168,2026-04-16 17:12:18,21630,21631,10815,10815,260000,270000,135000,No error,,36,0,2026-04-12 01:04:22,26000.0,-15185,-0.5840384615384615,1.0,0,307427,61630,Medium,17,3,6,0,2026-04-16,4
25794428,s_cmh11_1341,cmh11,192.227.72.168,2026-04-16 17:52:18,56000,55779,28000,28000,0,280000,140000,No error,,37,0,2026-04-12 01:04:22,10815.0,17185,1.5889967637540454,1.0,0,335427,89630,Medium,17,3,6,0,2026-04-16,4
25795975,s_cmh11_1341,cmh11,192.227.72.168,2026-04-16 18:32:18,17630,17631,8815,8815,280000,290000,145000,No error,,38,0,2026-04-12 01:04:22,28000.0,-19185,-0.6851785714285714,1.0,0,344242,98445,Low,18,3,6,0,2026-04-16,4
25595495,s_cmh15_654,cmh15,194.54.185.171,2026-04-12 01:31:08,85515,85517,5701,5702,85515,85515,5701,No error,,1,1,2026-04-12 01:31:08,0.0,5702,0.0,1.0001754078231888,-1,5702,5702,Low,1,6,8,0,2026-04-12,0
25596099,s_cmh15_654,cmh15,194.54.185.171,2026-04-12 01:57:12,85515,83812,5701,3998,85515,85515,5701,No error,,2,0,2026-04-12 01:31:08,5702.0,-1704,-0.29884251139950896,0.7012804771092791,1703,9700,9700,Low,1,6,8,0,2026-04-12,0
25596692,s_cmh15_654,cmh15,194.54.185.171,2026-04-12 02:22:10,88515,84690,5901,2076,171030,88515,5901,No error,,3,0,2026-04-12 01:31:08,3998.0,-1922,-0.4807403701850925,0.3518047788510422,3825,11776,11776,Low,2,6,8,0,2026-04-12,0
25597223,s_cmh15_654,cmh15,194.54.185.171,2026-04-12 02:47:11,88515,83809,5901,1195,259545,88515,5901,No error,,4,0,2026-04-12 01:31:08,2076.0,-881,-0.424373795761079,0.20250804948313844,4706,12971,12971,Low,2,6,8,0,2026-04-12,0
25597665,s_cmh15_654,cmh15,194.54.185.171,2026-04-12 03:12:11,24916,24921,1662,1662,348060,91515,6101,No error,,5,0,2026-04-12 01:31:08,1195.0,467,0.3907949790794979,1.0,0,14633,14633,Low,3,6,8,0,2026-04-12,0
25598243,s_cmh15_654,cmh15,194.54.185.171,2026-04-12 03:37:11,91515,84214,6101,4901,0,91515,6101,No error,,6,0,2026-04-12 01:31:08,1662.0,3239,1.9488567990373045,0.8033109326339944,1200,19534,19534,Low,3,6,8,0,2026-04-12,0
25598654,s_cmh15_654,cmh15,194.54.185.171,2026-04-12 04:02:12,94515,84389,6301,0,91515,94515,6301,No error,,7,0,2026-04-12 01:31:08,4901.0,-4901,-1.0,0.0,6301,19534,19534,Low,4,6,8,0,2026-04-12,0
25599235,s_cmh15_654,cmh15,194.54.185.171,2026-04-12 04:27:10,94515,84030,6301,0,186030,94515,6301,Connection closed,68703,8,0,2026-04-12 01:31:08,0.0,0,0.0,0.0,6301,19534,19534,Low,4,6,8,0,2026-04-12,0
25595495,s_cmh15_654,cmh15,194.54.185.172,2026-04-12 01:31:08,85515,85517,5701,5702,85515,85515,5701,No error,,1,1,2026-04-12 01:31:08,0.0,5702,0.0,1.0001754078231888,-1,5702,5702,Low,1,6,8,0,2026-04-12,0
25596099,s_cmh15_654,cmh15,194.54.185.172,2026-04-12 01:57:12,85515,83812,5701,5701,85515,85515,5701,No error,,2,0,2026-04-12 01:31:08,5702.0,-1,-0.00017537706068046299,1.0,0,11403,11403,Low,1,6,8,0,2026-04-12,0
25596692,s_cmh15_654,cmh15,194.54.185.172,2026-04-12 02:22:10,88515,84690,5901,5901,171030,88515,5901,No error,,3,0,2026-04-12 01:31:08,5701.0,200,0.03508156463778284,1.0,0,17304,17304,Low,2,6,8,0,2026-04-12,0
25597223,s_cmh15_654,cmh15,194.54.185.172,2026-04-12 02:47:11,88515,83809,5901,5901,259545,88515,5901,No error,,4,0,2026-04-12 01:31:08,5901.0,0,0.0,1.0,0,23205,23205,Low,2,6,8,0,2026-04-12,0
25597665,s_cmh15_654,cmh15,194.54.185.172,2026-04-12 03:12:11,24916,24921,1661,1662,348060,91515,6101,No error,,5,0,2026-04-12 01:31:08,5901.0,-4239,-0.7183528215556685,1.0006020469596628,-1,24867,24867,Low,3,6,8,0,2026-04-12,0
25598243,s_cmh15_654,cmh15,194.54.185.172,2026-04-12 03:37:11,91515,84214,6101,6101,0,91515,6101,No error,,6,0,2026-04-12 01:31:08,1662.0,4439,2.670878459687124,1.0,0,30968,30968,Low,3,6,8,0,2026-04-12,0
25598654,s_cmh15_654,cmh15,194.54.185.172,2026-04-12 04:02:12,94515,84389,6301,2476,91515,94515,6301,No error,,7,0,2026-04-12 01:31:08,6101.0,-3625,-0.5941648910014752,0.3929534994445326,3825,33444,33444,Low,4,6,8,0,2026-04-12,0
25599235,s_cmh15_654,cmh15,194.54.185.172,2026-04-12 04:27:10,94515,84030,6301,6301,186030,94515,6301,No error,,8,0,2026-04-12 01:31:08,2476.0,3825,1.5448303715670437,1.0,0,39745,39745,Low,4,6,8,0,2026-04-12,0
25595495,s_cmh15_654,cmh15,194.54.185.173,2026-04-12 01:31:08,85515,85517,5701,5701,85515,85515,5701,No error,,1,1,2026-04-12 01:31:08,0.0,5701,0.0,1.0,0,5701,5701,Low,1,6,8,0,2026-04-12,0
25596099,s_cmh15_654,cmh15,194.54.185.173,2026-04-12 01:57:12,85515,83812,5701,5701,85515,85515,5701,No error,,2,0,2026-04-12 01:31:08,5701.0,0,0.0,1.0,0,11402,11402,Low,1,6,8,0,2026-04-12,0
25596692,s_cmh15_654,cmh15,194.54.185.173,2026-04-12 02:22:10,88515,84690,5901,5901,171030,88515,5901,No error,,3,0,2026-04-12 01:31:08,5701.0,200,0.03508156463778284,1.0,0,17303,17303,Low,2,6,8,0,2026-04-12,0
25597223,s_cmh15_654,cmh15,194.54.185.173,2026-04-12 02:47:11,88515,83809,5901,5901,259545,88515,5901,No error,,4,0,2026-04-12 01:31:08,5901.0,0,0.0,1.0,0,23204,23204,Low,2,6,8,0,2026-04-12,0
25597665,s_cmh15_654,cmh15,194.54.185.173,2026-04-12 03:12:11,24916,24921,1661,1662,348060,91515,6101,No error,,5,0,2026-04-12 01:31:08,5901.0,-4239,-0.7183528215556685,1.0006020469596628,-1,24866,24866,Low,3,6,8,0,2026-04-12,0
25598243,s_cmh15_654,cmh15,194.54.185.173,2026-04-12 03:37:11,91515,84214,6101,6101,0,91515,6101,No error,,6,0,2026-04-12 01:31:08,1662.0,4439,2.670878459687124,1.0,0,30967,30967,Low,3,6,8,0,2026-04-12,0
25598654,s_cmh15_654,cmh15,194.54.185.173,2026-04-12 04:02:12,94515,84389,6301,6301,91515,94515,6301,No error,,7,0,2026-04-12 01:31:08,6101.0,200,0.03278151122766759,1.0,0,37268,37268,Low,4,6,8,0,2026-04-12,0
25599235,s_cmh15_654,cmh15,194.54.185.173,2026-04-12 04:27:10,94515,84030,6301,6301,186030,94515,6301,No error,,8,0,2026-04-12 01:31:08,6301.0,0,0.0,1.0,0,43569,43569,Low,4,6,8,0,2026-04-12,0
25595495,s_cmh15_654,cmh15,194.54.185.177,2026-04-12 01:31:08,85515,85517,5701,5701,85515,85515,5701,No error,,1,1,2026-04-12 01:31:08,0.0,5701,0.0,1.0,0,5701,5701,Low,1,6,8,0,2026-04-12,0
25596099,s_cmh15_654,cmh15,194.54.185.177,2026-04-12 01:57:12,85515,83812,5701,5701,85515,85515,5701,No error,,2,0,2026-04-12 01:31:08,5701.0,0,0.0,1.0,0,11402,11402,Low,1,6,8,0,2026-04-12,0
25596692,s_cmh15_654,cmh15,194.54.185.177,2026-04-12 02:22:10,88515,84690,5901,5901,171030,88515,5901,No error,,3,0,2026-04-12 01:31:08,5701.0,200,0.03508156463778284,1.0,0,17303,17303,Low,2,6,8,0,2026-04-12,0
25597223,s_cmh15_654,cmh15,194.54.185.177,2026-04-12 02:47:11,88515,83809,5901,5901,259545,88515,5901,No error,,4,0,2026-04-12 01:31:08,5901.0,0,0.0,1.0,0,23204,23204,Low,2,6,8,0,2026-04-12,0
25597665,s_cmh15_654,cmh15,194.54.185.177,2026-04-12 03:12:11,24916,24921,1661,1662,348060,91515,6101,No error,,5,0,2026-04-12 01:31:08,5901.0,-4239,-0.7183528215556685,1.0006020469596628,-1,24866,24866,Low,3,6,8,0,2026-04-12,0
25598243,s_cmh15_654,cmh15,194.54.185.177,2026-04-12 03:37:11,91515,84214,6101,0,0,91515,6101,Other,68684,6,0,2026-04-12 01:31:08,1662.0,-1662,-1.0,0.0,6101,24866,24866,Low,3,6,8,0,2026-04-12,0
25598654,s_cmh15_654,cmh15,194.54.185.177,2026-04-12 04:02:12,94515,84389,6301,6301,91515,94515,6301,No error,,7,0,2026-04-12 01:31:08,0.0,6301,0.0,1.0,0,31167,31167,Low,4,6,8,0,2026-04-12,0
25599235,s_cmh15_654,cmh15,194.54.185.177,2026-04-12 04:27:10,94515,84030,6301,2117,186030,94515,6301,Connection closed,68703,8,0,2026-04-12 01:31:08,6301.0,-4184,-0.6640215838755753,0.3359784161244247,4184,33284,33284,Low,4,6,8,0,2026-04-12,0
25595495,s_cmh15_654,cmh15,194.54.185.178,2026-04-12 01:31:08,85515,85517,5701,5701,85515,85515,5701,No error,,1,1,2026-04-12 01:31:08,0.0,5701,0.0,1.0,0,5701,5701,Low,1,6,8,0,2026-04-12,0
25596099,s_cmh15_654,cmh15,194.54.185.178,2026-04-12 01:57:12,85515,83812,5701,5701,85515,85515,5701,No error,,2,0,2026-04-12 01:31:08,5701.0,0,0.0,1.0,0,11402,11402,Low,1,6,8,0,2026-04-12,0
25596692,s_cmh15_654,cmh15,194.54.185.178,2026-04-12 02:22:10,88515,84690,5901,5901,171030,88515,5901,No error,,3,0,2026-04-12 01:31:08,5701.0,200,0.03508156463778284,1.0,0,17303,17303,Low,2,6,8,0,2026-04-12,0
25597223,s_cmh15_654,cmh15,194.54.185.178,2026-04-12 02:47:11,88515,83809,5901,5901,259545,88515,5901,No error,,4,0,2026-04-12 01:31:08,5901.0,0,0.0,1.0,0,23204,23204,Low,2,6,8,0,2026-04-12,0
25597665,s_cmh15_654,cmh15,194.54.185.178,2026-04-12 03:12:11,24916,24921,1661,1662,348060,91515,6101,No error,,5,0,2026-04-12 01:31:08,5901.0,-4239,-0.7183528215556685,1.0006020469596628,-1,24866,24866,Low,3,6,8,0,2026-04-12,0
25598243,s_cmh15_654,cmh15,194.54.185.178,2026-04-12 03:37:11,91515,84214,6101,6101,0,91515,6101,No error,,6,0,2026-04-12 01:31:08,1662.0,4439,2.670878459687124,1.0,0,30967,30967,Low,3,6,8,0,2026-04-12,0
25598654,s_cmh15_654,cmh15,194.54.185.178,2026-04-12 04:02:12,94515,84389,6301,6301,91515,94515,6301,No error,,7,0,2026-04-12 01:31:08,6101.0,200,0.03278151122766759,1.0,0,37268,37268,Low,4,6,8,0,2026-04-12,0
25599235,s_cmh15_654,cmh15,194.54.185.178,2026-04-12 04:27:10,94515,84030,6301,6301,186030,94515,6301,No error,,8,0,2026-04-12 01:31:08,6301.0,0,0.0,1.0,0,43569,43569,Low,4,6,8,0,2026-04-12,0
25595495,s_cmh15_654,cmh15,194.54.185.179,2026-04-12 01:31:08,85515,85517,5701,5701,85515,85515,5701,No error,,1,1,2026-04-12 01:31:08,0.0,5701,0.0,1.0,0,5701,5701,Low,1,6,8,0,2026-04-12,0
25596099,s_cmh15_654,cmh15,194.54.185.179,2026-04-12 01:57:12,85515,83812,5701,5701,85515,85515,5701,No error,,2,0,2026-04-12 01:31:08,5701.0,0,0.0,1.0,0,11402,11402,Low,1,6,8,0,2026-04-12,0
25596692,s_cmh15_654,cmh15,194.54.185.179,2026-04-12 02:22:10,88515,84690,5901,5901,171030,88515,5901,No error,,3,0,2026-04-12 01:31:08,5701.0,200,0.03508156463778284,1.0,0,17303,17303,Low,2,6,8,0,2026-04-12,0
