ip,server,entity,datetime_gride,campaign_id,sent_per_ip,r_sent_per_ip,sent_ratio,lost_volume,lost_ratio,previous_r_sent_per_ip,volume_change,growth_rate,cumulative_r_sent_per_ip,daily_cumulative_r_sent_per_ip,real_daily_volume,real_volume_per_drop,drops_per_day,time_gap_min,days_since_launch,hour,day_of_week,error_flag,spf_error,dkim_error,netblock_error,error_count_last_24h,blocked_before,is_high_growth,is_low_performance,is_volume_loss,risk_label,risk_label_encoded,action_label,action_label_encoded,recommended_pause_hours
107.6.171.230,s_cmh2_6101,cmh2,2026-04-15 16:42:17,25743687,11000,11000,1.0,0,0.0,11000.0,0,0.0,349397,160691,277734,18515.6,15,40.0,2,16,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
107.6.171.230,s_cmh2_6101,cmh2,2026-04-15 23:36:16,25761194,117043,117043,1.0,0,0.0,11000.0,106043,9.640272727272729,466440,277734,277734,18515.6,15,413.98,2,23,2,1,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
107.6.171.230,s_cmh2_6101,cmh2,2026-04-16 00:23:45,25763037,50000,9268,0.185,40732,0.815,117043.0,-107775,-0.9208154268089506,475708,9268,9268,9268.0,1,47.48,3,0,3,0,0,0,0,1,0,0,1,1,Dangerous,2,STOP_24H,3,24
135.125.140.36,s_cmh11_1372,cmh11,2026-04-12 01:04:22,25594853,4800,4802,1.0,0,0.0,0.0,4802,0.0,4802,4802,41631,5203.88,8,0.0,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-12 01:30:56,25595491,4721,4723,1.0,0,0.0,4802.0,-79,-0.0164514785506039,9525,9525,41631,5203.88,8,26.57,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-12 01:57:12,25596100,5000,5002,1.0,0,0.0,4723.0,279,0.0590726233326275,14527,14527,41631,5203.88,8,26.27,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-12 02:22:11,25596693,5100,5102,1.0,0,0.0,5002.0,100,0.0199920031987205,19629,19629,41631,5203.88,8,24.98,0,2,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-12 21:59:19,25627970,5200,5202,1.0,0,0.0,5102.0,100,0.0196001568012544,24831,24831,41631,5203.88,8,1177.13,0,21,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-12 22:31:19,25629017,5450,5452,1.0,0,0.0,5202.0,250,0.0480584390618992,30283,30283,41631,5203.88,8,32.0,0,22,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-12 23:01:20,25629929,5700,5702,1.0,0,0.0,5452.0,250,0.0458547322083639,35985,35985,41631,5203.88,8,30.02,0,23,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-12 23:31:20,25630956,5645,5646,1.0,0,0.0,5702.0,-56,-0.0098211153981059,41631,41631,41631,5203.88,8,30.0,0,23,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-13 00:01:20,25631944,6200,6202,1.0,0,0.0,5646.0,556,0.0984767977329082,47833,6202,77654,7059.45,11,30.0,0,0,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-13 16:57:23,25655364,7500,7502,1.0,0,0.0,6202.0,1300,0.2096098032892615,55335,13704,77654,7059.45,11,1016.05,1,16,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-13 17:24:18,25656609,7750,7752,1.0,0,0.0,7502.0,250,0.0333244468141828,63087,21456,77654,7059.45,11,26.92,1,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-13 17:49:18,25657657,8000,8001,1.0,0,0.0,7752.0,249,0.0321207430340557,71088,29457,77654,7059.45,11,25.0,1,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-13 18:14:18,25658803,8250,8252,1.0,0,0.0,8001.0,251,0.0313710786151731,79340,37709,77654,7059.45,11,25.0,1,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-13 18:39:18,25659866,2642,2644,1.001,0,0.0,8252.0,-5608,-0.6795928259815802,81984,40353,77654,7059.45,11,25.0,1,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-13 19:04:17,25660880,8750,8752,1.0,0,0.0,2644.0,6108,2.3101361573373675,90736,49105,77654,7059.45,11,24.98,1,19,0,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.36,s_cmh11_1372,cmh11,2026-04-13 19:29:17,25661908,9000,9002,1.0,0,0.0,8752.0,250,0.0285648994515539,99738,58107,77654,7059.45,11,25.0,1,19,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-13 19:54:17,25662985,9250,9252,1.0,0,0.0,9002.0,250,0.0277716063097089,108990,67359,77654,7059.45,11,25.0,1,19,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-13 20:19:19,25664082,9500,9501,1.0,0,0.0,9252.0,249,0.0269130998702983,118491,76860,77654,7059.45,11,25.03,1,20,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-13 20:44:17,25665041,792,794,1.003,0,0.0,9501.0,-8707,-0.9164298494895274,119285,77654,77654,7059.45,11,24.97,1,20,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-14 16:57:17,25700630,10000,10002,1.0,0,0.0,794.0,9208,11.596977329974813,129287,10002,100828,10082.8,10,1213.0,2,16,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.36,s_cmh11_1372,cmh11,2026-04-14 17:33:17,25702228,10250,10251,1.0,0,0.0,10002.0,249,0.0248950209958008,139538,20253,100828,10082.8,10,36.0,2,17,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-14 18:09:17,25703713,10500,10501,1.0,0,0.0,10251.0,250,0.0243878645985757,150039,30754,100828,10082.8,10,36.0,2,18,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-14 18:45:18,25705263,6542,6530,0.998,12,0.002,10501.0,-3971,-0.378154461479859,156569,37284,100828,10082.8,10,36.02,2,18,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-14 19:21:17,25706796,11000,11002,1.0,0,0.0,6530.0,4472,0.6848392036753446,167571,48286,100828,10082.8,10,35.98,2,19,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.36,s_cmh11_1372,cmh11,2026-04-14 19:57:17,25708277,11250,11249,1.0,1,0.0,11002.0,247,0.0224504635520814,178820,59535,100828,10082.8,10,36.0,2,19,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-14 22:11:18,25713390,12500,12501,1.0,0,0.0,11249.0,1252,0.1112987821139656,191321,72036,100828,10082.8,10,134.02,2,22,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-14 22:48:17,25714740,2542,2544,1.001,0,0.0,12501.0,-9957,-0.7964962802975762,193865,74580,100828,10082.8,10,36.98,2,22,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-14 23:23:17,25715887,13000,13001,1.0,0,0.0,2544.0,10457,4.110455974842767,206866,87581,100828,10082.8,10,35.0,2,23,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.36,s_cmh11_1372,cmh11,2026-04-14 23:58:17,25717153,13250,13247,1.0,3,0.0,13001.0,246,0.0189216214137374,220113,100828,100828,10082.8,10,35.0,2,23,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-15 00:33:17,25718240,6000,6001,1.0,0,0.0,13247.0,-7246,-0.5469917717218993,226114,6001,46765,9353.0,5,35.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-15 00:33:17,25718240,6000,6000,1.0,0,0.0,6001.0,-1,-0.0001666388935177,232114,12001,46765,9353.0,5,0.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-15 16:35:18,25743453,12000,12002,1.0,0,0.0,6000.0,6002,1.0003333333333333,244116,24003,46765,9353.0,5,962.02,3,16,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.36,s_cmh11_1372,cmh11,2026-04-15 23:06:13,25759926,12000,11611,0.968,389,0.032,12002.0,-391,-0.0325779036827195,255727,35614,46765,9353.0,5,390.92,3,23,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-15 23:43:17,25761448,12000,11151,0.929,849,0.071,11611.0,-460,-0.0396176039962104,266878,46765,46765,9353.0,5,37.07,3,23,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-16 00:37:17,25763505,12000,11995,1.0,5,0.0,11151.0,844,0.0756882790781095,278873,11995,98433,16405.5,6,54.0,3,0,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-16 15:52:18,25789061,12815,12815,1.0,0,0.0,11995.0,820,0.0683618174239266,291688,24810,98433,16405.5,6,915.02,4,15,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-16 16:32:18,25790659,26000,26001,1.0,0,0.0,12815.0,13186,1.028950448692938,317689,50811,98433,16405.5,6,40.0,4,16,3,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.36,s_cmh11_1372,cmh11,2026-04-16 17:12:18,25792636,10815,10814,1.0,1,0.0,26001.0,-15187,-0.584092919503096,328503,61625,98433,16405.5,6,40.0,4,17,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.36,s_cmh11_1372,cmh11,2026-04-16 17:52:18,25794428,28000,27994,1.0,6,0.0,10814.0,17180,1.5886813390049934,356497,89619,98433,16405.5,6,40.0,4,17,3,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.36,s_cmh11_1372,cmh11,2026-04-16 18:32:18,25795975,8815,8814,1.0,1,0.0,27994.0,-19180,-0.685146817175109,365311,98433,98433,16405.5,6,40.0,4,18,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-12 01:04:22,25594853,4800,4802,1.0,0,0.0,0.0,4802,0.0,4802,4802,41629,5203.62,8,0.0,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-12 01:30:56,25595491,4721,4723,1.0,0,0.0,4802.0,-79,-0.0164514785506039,9525,9525,41629,5203.62,8,26.57,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-12 01:57:12,25596100,5000,5001,1.0,0,0.0,4723.0,278,0.0588608934998941,14526,14526,41629,5203.62,8,26.27,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-12 02:22:11,25596693,5100,5102,1.0,0,0.0,5001.0,101,0.0201959608078384,19628,19628,41629,5203.62,8,24.98,0,2,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-12 21:59:19,25627970,5200,5202,1.0,0,0.0,5102.0,100,0.0196001568012544,24830,24830,41629,5203.62,8,1177.13,0,21,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-12 22:31:19,25629017,5450,5452,1.0,0,0.0,5202.0,250,0.0480584390618992,30282,30282,41629,5203.62,8,32.0,0,22,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-12 23:01:20,25629929,5700,5701,1.0,0,0.0,5452.0,249,0.0456713132795304,35983,35983,41629,5203.62,8,30.02,0,23,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-12 23:31:20,25630956,5645,5646,1.0,0,0.0,5701.0,-55,-0.0096474302753902,41629,41629,41629,5203.62,8,30.0,0,23,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-13 00:01:20,25631944,6200,6202,1.0,0,0.0,5646.0,556,0.0984767977329082,47831,6202,77651,7059.18,11,30.0,0,0,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-13 16:57:23,25655364,7500,7501,1.0,0,0.0,6202.0,1299,0.209448564979039,55332,13703,77651,7059.18,11,1016.05,1,16,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-13 17:24:18,25656609,7750,7752,1.0,0,0.0,7501.0,251,0.033462205039328,63084,21455,77651,7059.18,11,26.92,1,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-13 17:49:18,25657657,8000,8001,1.0,0,0.0,7752.0,249,0.0321207430340557,71085,29456,77651,7059.18,11,25.0,1,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-13 18:14:18,25658803,8250,8252,1.0,0,0.0,8001.0,251,0.0313710786151731,79337,37708,77651,7059.18,11,25.0,1,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-13 18:39:18,25659866,2642,2644,1.001,0,0.0,8252.0,-5608,-0.6795928259815802,81981,40352,77651,7059.18,11,25.0,1,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-13 19:04:17,25660880,8750,8751,1.0,0,0.0,2644.0,6107,2.3097579425113466,90732,49103,77651,7059.18,11,24.98,1,19,0,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.51,s_cmh11_1372,cmh11,2026-04-13 19:29:17,25661908,9000,9002,1.0,0,0.0,8751.0,251,0.028682436292995,99734,58105,77651,7059.18,11,25.0,1,19,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-13 19:54:17,25662985,9250,9251,1.0,0,0.0,9002.0,249,0.0276605198844701,108985,67356,77651,7059.18,11,25.0,1,19,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-13 20:19:19,25664082,9500,9501,1.0,0,0.0,9251.0,250,0.0270241055021078,118486,76857,77651,7059.18,11,25.03,1,20,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-13 20:44:17,25665041,792,794,1.003,0,0.0,9501.0,-8707,-0.9164298494895274,119280,77651,77651,7059.18,11,24.97,1,20,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-14 16:57:17,25700630,10000,10002,1.0,0,0.0,794.0,9208,11.596977329974813,129282,10002,100844,10084.4,10,1213.0,2,16,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.51,s_cmh11_1372,cmh11,2026-04-14 17:33:17,25702228,10250,10251,1.0,0,0.0,10002.0,249,0.0248950209958008,139533,20253,100844,10084.4,10,36.0,2,17,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-14 18:09:17,25703713,10500,10501,1.0,0,0.0,10251.0,250,0.0243878645985757,150034,30754,100844,10084.4,10,36.0,2,18,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-14 18:45:18,25705263,6542,6542,1.0,0,0.0,10501.0,-3959,-0.3770117131701743,156576,37296,100844,10084.4,10,36.02,2,18,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-14 19:21:17,25706796,11000,11002,1.0,0,0.0,6542.0,4460,0.6817487007031489,167578,48298,100844,10084.4,10,35.98,2,19,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.51,s_cmh11_1372,cmh11,2026-04-14 19:57:17,25708277,11250,11250,1.0,0,0.0,11002.0,248,0.0225413561170696,178828,59548,100844,10084.4,10,36.0,2,19,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-14 22:11:18,25713390,12500,12501,1.0,0,0.0,11250.0,1251,0.1112,191329,72049,100844,10084.4,10,134.02,2,22,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-14 22:48:17,25714740,2542,2544,1.001,0,0.0,12501.0,-9957,-0.7964962802975762,193873,74593,100844,10084.4,10,36.98,2,22,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-14 23:23:17,25715887,13000,13001,1.0,0,0.0,2544.0,10457,4.110455974842767,206874,87594,100844,10084.4,10,35.0,2,23,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.51,s_cmh11_1372,cmh11,2026-04-14 23:58:17,25717153,13250,13250,1.0,0,0.0,13001.0,249,0.0191523728943927,220124,100844,100844,10084.4,10,35.0,2,23,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-15 00:33:17,25718240,6000,6000,1.0,0,0.0,13250.0,-7250,-0.5471698113207547,226124,6000,48002,9600.4,5,35.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-15 00:33:17,25718240,6000,6000,1.0,0,0.0,6000.0,0,0.0,232124,12000,48002,9600.4,5,0.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-15 16:35:18,25743453,12000,12002,1.0,0,0.0,6000.0,6002,1.0003333333333333,244126,24002,48002,9600.4,5,962.02,3,16,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.51,s_cmh11_1372,cmh11,2026-04-15 23:06:13,25759926,12000,12000,1.0,0,0.0,12002.0,-2,-0.0001666388935177,256126,36002,48002,9600.4,5,390.92,3,23,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-15 23:43:17,25761448,12000,12000,1.0,0,0.0,12000.0,0,0.0,268126,48002,48002,9600.4,5,37.07,3,23,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-16 00:37:17,25763505,12000,12000,1.0,0,0.0,12000.0,0,0.0,280126,12000,98446,16407.67,6,54.0,3,0,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-16 15:52:18,25789061,12815,12815,1.0,0,0.0,12000.0,815,0.0679166666666666,292941,24815,98446,16407.67,6,915.02,4,15,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-16 16:32:18,25790659,26000,26001,1.0,0,0.0,12815.0,13186,1.028950448692938,318942,50816,98446,16407.67,6,40.0,4,16,3,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.51,s_cmh11_1372,cmh11,2026-04-16 17:12:18,25792636,10815,10815,1.0,0,0.0,26001.0,-15186,-0.5840544594438676,329757,61631,98446,16407.67,6,40.0,4,17,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.51,s_cmh11_1372,cmh11,2026-04-16 17:52:18,25794428,28000,28000,1.0,0,0.0,10815.0,17185,1.5889967637540454,357757,89631,98446,16407.67,6,40.0,4,17,3,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.51,s_cmh11_1372,cmh11,2026-04-16 18:32:18,25795975,8815,8815,1.0,0,0.0,28000.0,-19185,-0.6851785714285714,366572,98446,98446,16407.67,6,40.0,4,18,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-12 01:04:22,25594853,4800,4802,1.0,0,0.0,0.0,4802,0.0,4802,4802,41629,5203.62,8,0.0,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-12 01:30:56,25595491,4721,4723,1.0,0,0.0,4802.0,-79,-0.0164514785506039,9525,9525,41629,5203.62,8,26.57,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-12 01:57:12,25596100,5000,5001,1.0,0,0.0,4723.0,278,0.0588608934998941,14526,14526,41629,5203.62,8,26.27,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-12 02:22:11,25596693,5100,5102,1.0,0,0.0,5001.0,101,0.0201959608078384,19628,19628,41629,5203.62,8,24.98,0,2,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-12 21:59:19,25627970,5200,5202,1.0,0,0.0,5102.0,100,0.0196001568012544,24830,24830,41629,5203.62,8,1177.13,0,21,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-12 22:31:19,25629017,5450,5452,1.0,0,0.0,5202.0,250,0.0480584390618992,30282,30282,41629,5203.62,8,32.0,0,22,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-12 23:01:20,25629929,5700,5701,1.0,0,0.0,5452.0,249,0.0456713132795304,35983,35983,41629,5203.62,8,30.02,0,23,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-12 23:31:20,25630956,5645,5646,1.0,0,0.0,5701.0,-55,-0.0096474302753902,41629,41629,41629,5203.62,8,30.0,0,23,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-13 00:01:20,25631944,6200,6202,1.0,0,0.0,5646.0,556,0.0984767977329082,47831,6202,77651,7059.18,11,30.0,0,0,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-13 16:57:23,25655364,7500,7501,1.0,0,0.0,6202.0,1299,0.209448564979039,55332,13703,77651,7059.18,11,1016.05,1,16,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-13 17:24:18,25656609,7750,7752,1.0,0,0.0,7501.0,251,0.033462205039328,63084,21455,77651,7059.18,11,26.92,1,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-13 17:49:18,25657657,8000,8001,1.0,0,0.0,7752.0,249,0.0321207430340557,71085,29456,77651,7059.18,11,25.0,1,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-13 18:14:18,25658803,8250,8252,1.0,0,0.0,8001.0,251,0.0313710786151731,79337,37708,77651,7059.18,11,25.0,1,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-13 18:39:18,25659866,2642,2644,1.001,0,0.0,8252.0,-5608,-0.6795928259815802,81981,40352,77651,7059.18,11,25.0,1,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-13 19:04:17,25660880,8750,8751,1.0,0,0.0,2644.0,6107,2.3097579425113466,90732,49103,77651,7059.18,11,24.98,1,19,0,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
135.125.140.52,s_cmh11_1372,cmh11,2026-04-13 19:29:17,25661908,9000,9002,1.0,0,0.0,8751.0,251,0.028682436292995,99734,58105,77651,7059.18,11,25.0,1,19,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-13 19:54:17,25662985,9250,9251,1.0,0,0.0,9002.0,249,0.0276605198844701,108985,67356,77651,7059.18,11,25.0,1,19,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-13 20:19:19,25664082,9500,9501,1.0,0,0.0,9251.0,250,0.0270241055021078,118486,76857,77651,7059.18,11,25.03,1,20,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
135.125.140.52,s_cmh11_1372,cmh11,2026-04-13 20:44:17,25665041,792,794,1.003,0,0.0,9501.0,-8707,-0.9164298494895274,119280,77651,77651,7059.18,11,24.97,1,20,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
